state,state_short,date,total_confirmed,total_recovered,total_deceased,total_tested,total_vaccinated_1,total_vaccinated_2
Uttarakhand,UT,2021-01-28,95908,91597,1642,2104208,19517,0
Uttarakhand,UT,2021-01-29,95986,91713,1642,2116001,25818,0
Uttarakhand,UT,2021-01-30,96068,91880,1643,2127358,28791,0
Uttarakhand,UT,2021-01-31,96129,91966,1644,2134552,31228,0
Uttarakhand,UT,2021-02-01,96180,92105,1648,2142303,37505,0
Uttarakhand,UT,2021-02-02,96227,92185,1651,2150398,43430,0
Uttarakhand,UT,2021-02-03,96281,92280,1655,2159724,54153,0
Uttarakhand,UT,2021-02-04,96384,92372,1659,2167413,62858,0
Uttarakhand,UT,2021-02-05,96431,92469,1662,2175808,70292,0
Uttarakhand,UT,2021-02-06,96478,92519,1664,2184998,73762,0
Uttarakhand,UT,2021-02-07,96493,92554,1668,2190489,74607,0
Uttarakhand,UT,2021-02-08,96536,92696,1671,2195969,79283,0
Uttarakhand,UT,2021-02-09,96590,92763,1673,2203190,85359,0
Uttarakhand,UT,2021-02-10,96625,92873,1674,2210318,90483,0
Uttarakhand,UT,2021-02-11,96673,92950,1676,2220621,97618,0
Uttarakhand,UT,2021-02-12,96722,93013,1678,2230515,104052,0
Uttarakhand,UT,2021-02-13,96766,93060,1680,2240181,108974,0
Uttarakhand,UT,2021-02-14,96820,93061,1680,2247287,110326,0
Uttarakhand,UT,2021-02-15,96867,93160,1680,2255193,115281,1421
Uttarakhand,UT,2021-02-16,96920,93256,1682,2266583,119060,2666
Uttarakhand,UT,2021-02-17,96964,93309,1683,2286792,123656,3063
Uttarakhand,UT,2021-02-18,97005,93339,1684,2294135,126454,4246
Uttarakhand,UT,2021-02-19,97031,93407,1686,2303686,129221,6231
Uttarakhand,UT,2021-02-20,96657,93142,1686,2312851,130908,7146
Uttarakhand,UT,2021-02-21,96687,93158,1687,2319133,131384,7166
Uttarakhand,UT,2021-02-22,96719,93230,1689,2325000,133636,9682
Uttarakhand,UT,2021-02-23,96773,93268,1690,2333530,136058,11242
Uttarakhand,UT,2021-02-24,96820,93348,1690,2341175,139169,11833
Uttarakhand,UT,2021-02-25,96837,93400,1690,2359483,140671,14323
Uttarakhand,UT,2021-02-26,96890,93438,1691,2369727,142340,19446
Uttarakhand,UT,2021-02-27,96949,93442,1692,2384737,142340,19446
Uttarakhand,UT,2021-02-28,96992,93453,1692,2406703,142340,19446
Uttarakhand,UT,2021-03-01,97019,93479,1692,2417419,143835,21677
Uttarakhand,UT,2021-03-02,97089,93544,1692,2426085,149030,25532
Uttarakhand,UT,2021-03-03,97134,93575,1692,2436780,154382,31411
Uttarakhand,UT,2021-03-04,97234,93594,1692,2445312,164776,41582
Uttarakhand,UT,2021-03-05,97285,93629,1694,2454398,176012,49018
Uttarakhand,UT,2021-03-06,97363,93667,1694,2463762,188803,54089
Uttarakhand,UT,2021-03-07,97422,93689,1695,2471096,189624,54158
Uttarakhand,UT,2021-03-08,97480,93715,1695,2479995,206404,59922
Uttarakhand,UT,2021-03-09,97529,93813,1695,2487980,223578,65695
Uttarakhand,UT,2021-03-10,97565,93858,1697,2500644,234765,69933
Uttarakhand,UT,2021-03-11,97634,93884,1698,2520835,237395,70576
Uttarakhand,UT,2021-03-12,97700,93952,1700,2536247,259612,78008
Uttarakhand,UT,2021-03-13,97754,94058,1702,2551295,272857,82735
Uttarakhand,UT,2021-03-14,97806,94082,1703,2560427,274020,83136
Uttarakhand,UT,2021-03-15,97866,94168,1704,2569444,299320,88414
Uttarakhand,UT,2021-03-16,97931,94215,1704,2577879,324643,93825
Uttarakhand,UT,2021-03-17,98041,94250,1704,2590074,339854,97213
Uttarakhand,UT,2021-03-18,98129,94311,1704,2599595,366801,101592
Uttarakhand,UT,2021-03-19,98228,94380,1704,2610397,394919,105105
Uttarakhand,UT,2021-03-20,98311,94430,1704,2621706,409592,107659
Uttarakhand,UT,2021-03-21,98448,94462,1704,2631682,412214,107713
Uttarakhand,UT,2021-03-22,98552,94533,1704,2643518,439317,110284
Uttarakhand,UT,2021-03-23,98646,94585,1706,2657619,464298,112637
Uttarakhand,UT,2021-03-24,98880,94634,1706,2669701,481990,113980
Uttarakhand,UT,2021-03-25,99072,94755,1707,2678962,508638,115457
Uttarakhand,UT,2021-03-26,99258,94916,1708,2692394,532889,116611
Uttarakhand,UT,2021-03-27,99515,94983,1709,2699095,548177,117507
Uttarakhand,UT,2021-03-28,99881,95025,1712,2714881,548314,117507
Uttarakhand,UT,2021-03-29,99990,95065,1711,2719648,548314,117507
Uttarakhand,UT,2021-03-30,100118,95212,1713,2728555,563392,119615
Uttarakhand,UT,2021-03-31,100411,95330,1717,2739909,577234,121665
Uttarakhand,UT,2021-04-01,100911,95455,1719,2757779,615072,124889
Uttarakhand,UT,2021-04-02,101275,95649,1721,2767434,690893,135781
Uttarakhand,UT,2021-04-03,101714,95825,1725,2776528,730947,139958
Uttarakhand,UT,2021-04-04,102264,95973,1727,2811646,773465,143083
Uttarakhand,UT,2021-04-05,102811,96296,1729,2840027,836601,149062
Uttarakhand,UT,2021-04-06,103602,96647,1736,2888890,905908,155827
Uttarakhand,UT,2021-04-07,104711,96735,1741,2920139,953024,161002
Uttarakhand,UT,2021-04-08,105498,97000,1744,2950213,1015393,167519
Uttarakhand,UT,2021-04-09,106246,97327,1749,2982382,1070169,173613
Uttarakhand,UT,2021-04-10,107479,97644,1752,3016050,1104878,178795
Uttarakhand,UT,2021-04-11,108812,97887,1760,3048668,1127424,181457
Uttarakhand,UT,2021-04-12,110146,98492,1767,3085100,1171271,190795
Uttarakhand,UT,2021-04-13,112071,98897,1780,3131226,1205293,197902
Uttarakhand,UT,2021-04-14,114024,99380,1793,3176482,1228455,203622
Uttarakhand,UT,2021-04-15,116244,99777,1802,3215093,1254098,212872
Uttarakhand,UT,2021-04-16,118646,100857,1819,3248037,1291499,227568
Uttarakhand,UT,2021-04-17,121403,101659,1856,3300338,1324657,240780
Uttarakhand,UT,2021-04-18,124033,102367,1868,3333159,1326582,241590
Uttarakhand,UT,2021-04-19,126193,102899,1892,3363489,1366829,261362
Uttarakhand,UT,2021-04-20,129205,103633,1919,3391513,1400682,277957
Uttarakhand,UT,2021-04-21,134012,104527,1953,3428170,1426520,289319
Uttarakhand,UT,2021-04-22,138010,106271,1972,3464616,1461335,306216
Uttarakhand,UT,2021-04-23,142349,107450,2021,3500685,1491031,319350
Uttarakhand,UT,2021-04-24,147433,108916,2102,3536994,1518489,332316
Uttarakhand,UT,2021-04-25,151801,110664,2146,3574574,1530925,337062
Uttarakhand,UT,2021-04-26,156859,112265,2213,3637694,1563590,354901
Uttarakhand,UT,2021-04-27,162562,113736,2309,3675568,1585720,365797
Uttarakhand,UT,2021-04-28,168616,117221,2417,3718006,1610775,379456
Uttarakhand,UT,2021-04-29,174867,120350,2502,3752603,1637791,395796
Uttarakhand,UT,2021-04-30,180521,124565,2624,3782632,1662261,413882
Uttarakhand,UT,2021-05-01,186014,128209,2731,3815200,1672477,424276
Uttarakhand,UT,2021-05-02,191620,131144,2802,3841463,1674216,427663
Uttarakhand,UT,2021-05-03,197023,134488,2930,3874678,1677190,433875
Uttarakhand,UT,2021-05-04,204051,140184,3015,3912724,1686003,453620
Uttarakhand,UT,2021-05-05,211834,144941,3142,3918586,1698434,484551
Uttarakhand,UT,2021-05-06,220351,149489,3293,3954321,1719526,521939
Uttarakhand,UT,2021-05-07,229993,154132,3430,3991171,1733697,554298
Uttarakhand,UT,2021-05-08,238383,158903,3548,4030481,1745564,580745
Uttarakhand,UT,2021-05-09,244273,161634,3728,4057194,1752485,595178
Uttarakhand,UT,2021-05-10,249814,166521,3896,4083756,1780970,631832
Uttarakhand,UT,2021-05-11,256934,171454,4014,4111684,1814212,660526
Uttarakhand,UT,2021-05-12,264683,178459,4123,4146577,1841778,666114
Uttarakhand,UT,2021-05-13,271810,184207,4245,4175285,1868151,670832
Uttarakhand,UT,2021-05-14,277585,188690,4426,4204379,1896860,675687
Uttarakhand,UT,2021-05-15,283239,193496,4623,4228389,1923811,679909
Uttarakhand,UT,2021-05-16,287286,198530,4811,4262233,1941293,680073
Uttarakhand,UT,2021-05-17,291005,202177,5034,4291896,1969899,680224
Uttarakhand,UT,2021-05-18,295790,209196,5132,4329896,1993013,680283
Uttarakhand,UT,2021-05-19,300282,216529,5325,4366657,2005269,680315
Uttarakhand,UT,2021-05-20,303940,224535,5484,4401501,2062874,680791
Uttarakhand,UT,2021-05-21,307566,233266,5600,4443937,2077777,680831
Uttarakhand,UT,2021-05-22,310469,241430,5734,4475669,2091453,680913
Uttarakhand,UT,2021-05-23,313519,247603,5805,4516781,2102378,681001
Uttarakhand,UT,2021-05-24,315590,254654,5927,4548874,2125998,681290
Uttarakhand,UT,2021-05-25,318346,261328,6020,4585942,2147406,681667
Uttarakhand,UT,2021-05-26,321337,266182,6113,4622698,2155996,681803
Uttarakhand,UT,2021-05-27,323483,272488,6201,4659648,2174819,682047
Uttarakhand,UT,2021-05-28,325425,279516,6261,4697243,2192106,682624
Uttarakhand,UT,2021-05-29,327112,283962,6360,4734270,2207776,683083
Uttarakhand,UT,2021-05-30,328338,285889,6401,4764419,2217786,683288
Uttarakhand,UT,2021-05-31,329494,288928,6452,4794885,2234626,683922
Uttarakhand,UT,2021-06-01,330475,290990,6497,4825524,2247605,684445
Uttarakhand,UT,2021-06-02,331478,293768,6535,4858215,2259267,684980
Uttarakhand,UT,2021-06-03,332067,297122,6573,4886352,2276549,685595
Uttarakhand,UT,2021-06-04,332959,301128,6631,4913184,2301283,686353
Uttarakhand,UT,2021-06-05,333578,303659,6664,4937242,2337978,686962
Uttarakhand,UT,2021-06-06,334024,305239,6699,4957645,2361977,687405
Uttarakhand,UT,2021-06-07,334419,307574,6731,4979584,2395248,688565
Uttarakhand,UT,2021-06-08,334965,310291,6797,5004569,2428067,689460
Uttarakhand,UT,2021-06-09,335478,313379,6849,5028341,2465354,690452
Uttarakhand,UT,2021-06-10,335866,316621,6878,5046601,2515088,691433
Uttarakhand,UT,2021-06-11,336153,318235,6909,5073364,2557107,692620
Uttarakhand,UT,2021-06-12,336616,318930,6928,5102496,2589789,694797
Uttarakhand,UT,2021-06-13,336879,319559,6935,5133927,2620670,698506
Uttarakhand,UT,2021-06-14,337175,320549,6960,5151524,2670335,705783
Uttarakhand,UT,2021-06-15,337449,321064,6985,5167879,2704226,713802
Uttarakhand,UT,2021-06-16,337802,321462,6997,5192496,2724296,719094
Uttarakhand,UT,2021-06-17,338066,321807,7011,5221431,2750630,724798
Uttarakhand,UT,2021-06-18,338288,322258,7017,5248525,2784984,728699
Uttarakhand,UT,2021-06-19,338508,322475,7026,5273776,2808952,732005
Uttarakhand,UT,2021-06-20,338644,322681,7035,5289955,2821308,733986
Uttarakhand,UT,2021-06-21,338807,323004,7044,5314843,2937889,737689
Uttarakhand,UT,2021-06-22,338978,323225,7052,5338677,3055862,741777
Uttarakhand,UT,2021-06-23,339127,323377,7068,5365420,3175155,745556
Uttarakhand,UT,2021-06-24,339245,323627,7074,5388118,3273006,750877
Uttarakhand,UT,2021-06-25,339373,323855,7083,5413845,3366413,758285
Uttarakhand,UT,2021-06-26,339537,324127,7086,5440807,3426029,768022
Uttarakhand,UT,2021-06-27,339619,324249,7088,5460182,3443234,771457
Uttarakhand,UT,2021-06-28,339739,324529,7092,5483552,3478702,784497
Uttarakhand,UT,2021-06-29,339933,324766,7095,5507850,3536468,803295
Uttarakhand,UT,2021-06-30,340255,325009,7316,5533958,3579840,821974
Uttarakhand,UT,2021-07-01,340379,325253,7324,5555584,3609949,836737
Uttarakhand,UT,2021-07-02,340488,325361,7327,5576775,3631811,847666
Uttarakhand,UT,2021-07-03,340646,325548,7331,5600586,3664348,863059
Uttarakhand,UT,2021-07-04,340724,325692,7333,5629971,3710393,878599
Uttarakhand,UT,2021-07-05,340793,325942,7335,5651292,3774468,913800
Uttarakhand,UT,2021-07-06,340882,326043,7338,5677464,3821396,941582
Uttarakhand,UT,2021-07-07,340959,326147,7338,5704961,3843931,957668
Uttarakhand,UT,2021-07-08,341023,326267,7338,5729388,3865593,970930
Uttarakhand,UT,2021-07-09,341088,326451,7338,5759406,3882097,982302
Uttarakhand,UT,2021-07-10,341137,326651,7338,5788696,3899305,990048
Uttarakhand,UT,2021-07-11,341179,326763,7339,5813093,3914022,993205
Uttarakhand,UT,2021-07-12,341230,326968,7341,5835438,3930271,1000918
Uttarakhand,UT,2021-07-13,341274,327112,7351,5860058,3957266,1021926
Uttarakhand,UT,2021-07-14,341307,327252,7352,5884370,3968239,1056218
Uttarakhand,UT,2021-07-15,341362,327314,7354,5908046,3992337,1100284
Uttarakhand,UT,2021-07-16,341401,327346,7355,5929722,4014370,1130985
Uttarakhand,UT,2021-07-17,341433,327412,7356,5954389,4036250,1165577
Uttarakhand,UT,2021-07-18,341452,327464,7356,5973244,4052746,1177604
Uttarakhand,UT,2021-07-19,341486,327511,7357,5993581,4088707,1210234
Uttarakhand,UT,2021-07-20,341536,327544,7357,6014967,4132940,1240959
Uttarakhand,UT,2021-07-21,341573,327558,7357,6035217,4150734,1255384
Uttarakhand,UT,2021-07-22,341629,327606,7359,6060032,4169200,1279521
Uttarakhand,UT,2021-07-23,341640,327664,7359,6086477,4195487,1303123
Uttarakhand,UT,2021-07-24,341673,327692,7359,6114944,4210352,1316369
Uttarakhand,UT,2021-07-25,341724,327716,7359,6138887,4213935,1323550
Uttarakhand,UT,2021-07-26,341778,327766,7359,6164559,4229674,1344347
Uttarakhand,UT,2021-07-27,341874,327818,7361,6192906,4248463,1367633
Uttarakhand,UT,2021-07-28,341934,327864,7361,6220716,4268481,1380203
Uttarakhand,UT,2021-07-29,341982,327915,7361,6246383,4346685,1396549
Uttarakhand,UT,2021-07-30,342023,327979,7362,6272832,4413594,1418451
Uttarakhand,UT,2021-07-31,342139,328108,7362,6298254,4497424,1436698
Uttarakhand,UT,2021-08-01,342161,328153,7362,6319514,4558159,1444775
Uttarakhand,UT,2021-08-02,342198,328224,7363,6342329,4626002,1464021
Uttarakhand,UT,2021-08-03,342246,328262,7366,6367822,4682678,1483173
Uttarakhand,UT,2021-08-04,342283,328304,7366,6392957,4768700,1503537
Uttarakhand,UT,2021-08-05,342307,328371,7366,6417333,4842769,1527641
Uttarakhand,UT,2021-08-06,342336,328419,7367,6443888,4882205,1542125
Uttarakhand,UT,2021-08-07,342374,328476,7367,6466339,5025325,1575317
Uttarakhand,UT,2021-08-08,342392,328522,7367,6483473,5042017,1583476
Uttarakhand,UT,2021-08-09,342423,328569,7368,6505490,5071246,1596762
Uttarakhand,UT,2021-08-10,342462,328610,7368,6526861,5171059,1622492
Uttarakhand,UT,2021-08-11,342502,328658,7369,6547208,5243250,1646346
Uttarakhand,UT,2021-08-12,342526,328695,7369,6566843,5338887,1672280
Uttarakhand,UT,2021-08-13,342553,328735,7370,6587494,5416661,1696411
Uttarakhand,UT,2021-08-14,342572,328759,7370,6607562,5496113,1722511
Uttarakhand,UT,2021-08-15,342588,328790,7370,6619466,5502399,1724273
Uttarakhand,UT,2021-08-16,342606,328844,7371,6637901,5582903,1748355
Uttarakhand,UT,2021-08-17,342637,328885,7373,6657529,5661593,1773164
Uttarakhand,UT,2021-08-18,342668,328914,7374,6676652,5714455,1790770
Uttarakhand,UT,2021-08-19,342701,328934,7376,6692588,5780488,1811372
Uttarakhand,UT,2021-08-20,342716,328958,7376,6708593,5830322,1826284
Uttarakhand,UT,2021-08-21,342737,328990,7377,6722977,5882856,1844581
Uttarakhand,UT,2021-08-22,342749,329006,7377,6732635,5884620,1845616
Uttarakhand,UT,2021-08-23,342771,329030,7377,6744811,5958754,1868470
Uttarakhand,UT,2021-08-24,342786,329047,7377,6761182,6025170,1891225
Uttarakhand,UT,2021-08-25,342818,329069,7377,6777503,6074762,1909954
Uttarakhand,UT,2021-08-26,342843,329090,7377,6795653,6155569,1932219
Uttarakhand,UT,2021-08-27,342875,329122,7380,6812404,6239680,1954548
Uttarakhand,UT,2021-08-28,342894,329136,7380,6829733,6239680,1954548
Uttarakhand,UT,2021-08-29,342910,329143,7380,6845842,6385413,1997908
Uttarakhand,UT,2021-08-30,342948,329159,7381,6859272,6414077,2006088
Uttarakhand,UT,2021-08-31,342976,329183,7387,6876339,6484731,2031134
Uttarakhand,UT,2021-09-01,343001,329197,7387,6895451,6545990,2054319
Uttarakhand,UT,2021-09-02,343034,329212,7387,6914911,6606251,2082083
Uttarakhand,UT,2021-09-03,343070,329221,7387,6931457,6665305,2111460
Uttarakhand,UT,2021-09-04,343084,329251,7388,6950594,6713619,2141039
Uttarakhand,UT,2021-09-05,343100,329271,7388,6968497,6749628,2161566
Uttarakhand,UT,2021-09-06,343125,329306,7388,6984996,6794439,2194344
Uttarakhand,UT,2021-09-07,343139,329327,7389,7004656,6835661,2225886
Uttarakhand,UT,2021-09-08,343151,329361,7389,7024202,6875064,2254177
Uttarakhand,UT,2021-09-09,343167,329387,7389,7043105,6915203,2281574
Uttarakhand,UT,2021-09-10,343187,329415,7389,7062188,6953972,2309793
Uttarakhand,UT,2021-09-11,343211,329438,7389,7081010,6990832,2342255
Uttarakhand,UT,2021-09-12,343223,329458,7389,7098368,7010409,2357835
Uttarakhand,UT,2021-09-13,343242,329495,7389,7114102,7041342,2393882
Uttarakhand,UT,2021-09-14,343261,329521,7389,7133139,7070268,2434640
Uttarakhand,UT,2021-09-15,343310,329554,7389,7152326,7094981,2477019
Uttarakhand,UT,2021-09-16,343330,329582,7389,7171727,7114868,2518626
Uttarakhand,UT,2021-09-17,343355,329605,7389,7188681,7184454,2652529
Uttarakhand,UT,2021-09-18,343376,329619,7390,7206586,7210386,2711414
Uttarakhand,UT,2021-09-19,343382,329634,7390,7221453,7220478,2736051
Uttarakhand,UT,2021-09-20,343393,329651,7390,7236680,7243882,2787816
Uttarakhand,UT,2021-09-21,343405,329679,7391,7253969,7262791,2836302
Uttarakhand,UT,2021-09-22,343428,329695,7391,7271590,7278318,2877911
Uttarakhand,UT,2021-09-23,343445,329715,7391,7287881,7294328,2923712
Uttarakhand,UT,2021-09-24,343459,329738,7393,7303934,7307760,2962316
Uttarakhand,UT,2021-09-25,343474,329758,7393,7321147,7319604,3000525
Uttarakhand,UT,2021-09-26,343490,329774,7393,7336734,7324133,3016086
Uttarakhand,UT,2021-09-27,343504,329794,7393,7349844,7334465,3049787
Uttarakhand,UT,2021-09-28,343519,329813,7393,7364891,7343596,3080236
Uttarakhand,UT,2021-09-29,343530,329828,7394,7381005,7351418,3105481
Uttarakhand,UT,2021-09-30,343537,329876,7394,7395962,7360564,3139340
Uttarakhand,UT,2021-10-01,343550,329893,7395,7413081,7367956,3167086
Uttarakhand,UT,2021-10-02,343555,329910,7395,7424435,7373114,3186653
Uttarakhand,UT,2021-10-03,343567,329920,7395,7436267,7375336,3196381
Uttarakhand,UT,2021-10-04,343584,329936,7395,7448199,7383687,3226496
Uttarakhand,UT,2021-10-05,343596,329946,7395,7462839,7390450,3250883
Uttarakhand,UT,2021-10-06,343618,329953,7396,7478809,7395473,3269032
Uttarakhand,UT,2021-10-07,343626,329967,7396,7495348,7399499,3282565
Uttarakhand,UT,2021-10-08,343645,329976,7396,7510831,7405970,3308673
Uttarakhand,UT,2021-10-09,343662,329984,7396,7524461,7410725,3328222
Uttarakhand,UT,2021-10-10,343668,329991,7396,7536187,7412369,3336666
Uttarakhand,UT,2021-10-11,343675,330007,7396,7546861,7418049,3362309
Uttarakhand,UT,2021-10-12,343695,330022,7397,7562158,7421385,3382023
Uttarakhand,UT,2021-10-13,343701,330032,7397,7576643,7424158,3400469
Uttarakhand,UT,2021-10-14,343729,330036,7397,7591380,7428047,3429541
Uttarakhand,UT,2021-10-15,343739,330041,7397,7603099,7428681,3436257
Uttarakhand,UT,2021-10-16,343747,330047,7397,7614498,7432013,3460909
Uttarakhand,UT,2021-10-17,343756,330054,7397,7625367,7433296,3472937
Uttarakhand,UT,2021-10-18,343759,330058,7397,7635444,7435808,3492433
Uttarakhand,UT,2021-10-19,343765,330065,7397,7644446,7438351,3511106
Uttarakhand,UT,2021-10-20,343773,330071,7398,7651916,7440716,3530394
Uttarakhand,UT,2021-10-21,343787,330085,7398,7663757,7444669,3562557
Uttarakhand,UT,2021-10-22,343799,330099,7398,7675527,7448839,3598948
Uttarakhand,UT,2021-10-23,343815,330112,7398,7687894,7452106,3631699
Uttarakhand,UT,2021-10-24,343821,330121,7399,7697771,7452767,3639961
Uttarakhand,UT,2021-10-25,343832,330137,7399,7708051,7457426,3680900
Uttarakhand,UT,2021-10-26,343844,330145,7399,7719760,7461709,3722730
Uttarakhand,UT,2021-10-27,343861,330163,7399,7733194,7465583,3761997
Uttarakhand,UT,2021-10-28,343869,330173,7400,7747261,7469135,3798438
Uttarakhand,UT,2021-10-29,343876,330180,7400,7759881,7473342,3844544
Uttarakhand,UT,2021-10-30,343891,330186,7400,7771624,7476952,3885408
Uttarakhand,UT,2021-10-31,343896,330195,7400,7781148,7478017,3898342
West Bengal,WB,2020-03-17,1,0,0,0,0,0
West Bengal,WB,2020-03-18,1,0,0,0,0,0
West Bengal,WB,2020-03-19,1,0,0,0,0,0
West Bengal,WB,2020-03-20,2,0,0,0,0,0
West Bengal,WB,2020-03-21,4,0,0,0,0,0
West Bengal,WB,2020-03-22,7,0,0,0,0,0
West Bengal,WB,2020-03-23,7,0,0,0,0,0
West Bengal,WB,2020-03-24,9,0,0,0,0,0
West Bengal,WB,2020-03-25,9,0,0,0,0,0
West Bengal,WB,2020-03-26,10,0,0,0,0,0
West Bengal,WB,2020-03-27,15,0,0,0,0,0
West Bengal,WB,2020-03-28,18,0,0,0,0,0
West Bengal,WB,2020-03-29,21,0,1,0,0,0
West Bengal,WB,2020-03-30,22,0,2,0,0,0
West Bengal,WB,2020-03-31,37,3,3,0,0,0
West Bengal,WB,2020-04-01,37,3,3,659,0,0
West Bengal,WB,2020-04-02,53,3,3,659,0,0
West Bengal,WB,2020-04-03,53,3,3,659,0,0
West Bengal,WB,2020-04-04,53,3,3,1042,0,0
West Bengal,WB,2020-04-05,80,10,3,1042,0,0
West Bengal,WB,2020-04-06,80,10,3,1301,0,0
West Bengal,WB,2020-04-07,91,13,3,1487,0,0
West Bengal,WB,2020-04-08,99,13,5,1487,0,0
West Bengal,WB,2020-04-09,103,16,5,1889,0,0
West Bengal,WB,2020-04-10,116,16,5,2095,0,0
West Bengal,WB,2020-04-11,126,16,5,2286,0,0
West Bengal,WB,2020-04-12,134,19,7,2523,0,0
West Bengal,WB,2020-04-13,152,29,7,2793,0,0
West Bengal,WB,2020-04-14,190,36,7,3081,0,0
West Bengal,WB,2020-04-15,213,37,7,3470,0,0
West Bengal,WB,2020-04-16,231,42,10,3811,0,0
West Bengal,WB,2020-04-17,255,51,10,4212,0,0
West Bengal,WB,2020-04-18,287,55,12,4630,0,0
West Bengal,WB,2020-04-19,310,62,12,5045,0,0
West Bengal,WB,2020-04-20,339,66,12,5469,0,0
West Bengal,WB,2020-04-21,392,73,15,6182,0,0
West Bengal,WB,2020-04-22,423,73,15,7037,0,0
West Bengal,WB,2020-04-23,456,79,15,7990,0,0
West Bengal,WB,2020-04-24,514,103,18,8933,0,0
West Bengal,WB,2020-04-25,571,103,18,9880,0,0
West Bengal,WB,2020-04-26,611,105,20,10893,0,0
West Bengal,WB,2020-04-27,649,105,20,12043,0,0
West Bengal,WB,2020-04-28,697,109,22,13223,0,0
West Bengal,WB,2020-04-29,725,119,22,14620,0,0
West Bengal,WB,2020-04-30,758,124,33,16525,0,0
West Bengal,WB,2020-05-01,795,139,41,18566,0,0
West Bengal,WB,2020-05-02,922,151,48,20976,0,0
West Bengal,WB,2020-05-03,1198,132,122,22915,0,0
West Bengal,WB,2020-05-04,1259,218,133,25116,0,0
West Bengal,WB,2020-05-05,1344,264,140,27571,0,0
West Bengal,WB,2020-05-06,1456,265,144,30141,0,0
West Bengal,WB,2020-05-07,1548,296,151,32752,0,0
West Bengal,WB,2020-05-08,1678,323,160,35767,0,0
West Bengal,WB,2020-05-09,1786,372,171,39368,0,0
West Bengal,WB,2020-05-10,1939,417,185,43414,0,0
West Bengal,WB,2020-05-11,2063,499,190,47615,0,0
West Bengal,WB,2020-05-12,2173,612,198,52622,0,0
West Bengal,WB,2020-05-13,2290,702,207,57632,0,0
West Bengal,WB,2020-05-14,2377,768,215,62837,0,0
West Bengal,WB,2020-05-15,2461,829,225,69543,0,0
West Bengal,WB,2020-05-16,2576,892,232,77288,0,0
West Bengal,WB,2020-05-17,2677,959,238,85956,0,0
West Bengal,WB,2020-05-18,2824,1006,244,93570,0,0
West Bengal,WB,2020-05-19,2961,1074,250,102282,0,0
West Bengal,WB,2020-05-20,3103,1136,253,111002,0,0
West Bengal,WB,2020-05-21,3197,1193,259,115244,0,0
West Bengal,WB,2020-05-22,3332,1221,265,120599,0,0
West Bengal,WB,2020-05-23,3459,1281,269,129608,0,0
West Bengal,WB,2020-05-24,3667,1339,272,138824,0,0
West Bengal,WB,2020-05-25,3816,1414,278,148049,0,0
West Bengal,WB,2020-05-26,4009,1486,283,157277,0,0
West Bengal,WB,2020-05-27,4192,1578,289,166513,0,0
West Bengal,WB,2020-05-28,4536,1668,295,175769,0,0
West Bengal,WB,2020-05-29,4813,1775,302,185051,0,0
West Bengal,WB,2020-05-30,5130,1970,309,194397,0,0
West Bengal,WB,2020-05-31,5501,2157,317,203751,0,0
West Bengal,WB,2020-06-01,5772,2306,325,213231,0,0
West Bengal,WB,2020-06-02,6168,2410,335,222726,0,0
West Bengal,WB,2020-06-03,6508,2580,345,232225,0,0
West Bengal,WB,2020-06-04,6876,2768,355,241831,0,0
West Bengal,WB,2020-06-05,7303,2912,366,251517,0,0
West Bengal,WB,2020-06-06,7738,3119,383,261288,0,0
West Bengal,WB,2020-06-07,8187,3303,396,271074,0,0
West Bengal,WB,2020-06-08,8613,3465,405,280098,0,0
West Bengal,WB,2020-06-09,8985,3620,415,287900,0,0
West Bengal,WB,2020-06-10,9328,3779,432,297419,0,0
West Bengal,WB,2020-06-11,9768,3988,442,306941,0,0
West Bengal,WB,2020-06-12,10244,4206,451,315699,0,0
West Bengal,WB,2020-06-13,10698,4542,463,324707,0,0
West Bengal,WB,2020-06-14,11087,5060,475,333733,0,0
West Bengal,WB,2020-06-15,11494,5494,485,343242,0,0
West Bengal,WB,2020-06-16,11909,6028,495,351754,0,0
West Bengal,WB,2020-06-17,12300,6533,506,360976,0,0
West Bengal,WB,2020-06-18,12735,7001,518,370291,0,0
West Bengal,WB,2020-06-19,13090,7303,529,380612,0,0
West Bengal,WB,2020-06-20,13531,7865,540,390942,0,0
West Bengal,WB,2020-06-21,13945,8297,555,401491,0,0
West Bengal,WB,2020-06-22,14358,8687,569,410854,0,0
West Bengal,WB,2020-06-23,14728,9218,580,420277,0,0
West Bengal,WB,2020-06-24,15173,9702,591,429766,0,0
West Bengal,WB,2020-06-25,15648,10190,606,439258,0,0
West Bengal,WB,2020-06-26,16190,10535,616,448795,0,0
West Bengal,WB,2020-06-27,16711,10789,629,458343,0,0
West Bengal,WB,2020-06-28,17283,11193,639,468906,0,0
West Bengal,WB,2020-06-29,17907,11719,653,478419,0,0
West Bengal,WB,2020-06-30,18559,12130,668,488038,0,0
West Bengal,WB,2020-07-01,19170,12528,683,497596,0,0
West Bengal,WB,2020-07-02,19819,13037,699,508001,0,0
West Bengal,WB,2020-07-03,20488,13571,717,519054,0,0
West Bengal,WB,2020-07-04,21231,14166,736,530072,0,0
West Bengal,WB,2020-07-05,22126,14711,757,541088,0,0
West Bengal,WB,2020-07-06,22987,15235,779,552007,0,0
West Bengal,WB,2020-07-07,23837,15790,804,562137,0,0
